uberID,CATAID,RA,Dec,spec_z,stellar_mass,HUBBLE_TYPE,mag_u,mag_g,mag_r,mag_i,mag_Z,mag_Y,mag_J,mag_H,mag_K,u_g,g_r,r_i,Z_Y,Y_J,J_H,H_K,scaled_mag_u,scaled_mag_g,scaled_mag_r,scaled_mag_i,scaled_mag_Z,scaled_mag_Y,scaled_mag_J,scaled_mag_H,scaled_mag_K,scaled_u_g,scaled_g_r,scaled_r_i,scaled_Z_Y,scaled_Y_J,scaled_J_H,scaled_H_K,scaled_spec_z,scaled_stellar_mass,pca_1,pca_2,umap_1,umap_2,tsne_1,tsne_2,kmeans_cluster,gmm_cluster,subset_kmeans_cluster,subset_gmm_cluster
221980449804965,486927,222.159942336698,-1.61577186141983,0.04248,8.977022,LBS,19.748169,18.650272,18.23414,18.050724,17.992966,17.86948,17.845375,17.71392,17.938646,1.0978966,0.41613197,0.18341637,0.123485565,0.024105072,0.13145447,-0.22472572,-1.1841816,-1.1108379,-0.6239137,-0.3852796,-0.16172537,-0.07156142,0.11972898,0.22502661,0.6332231,-0.57773197,-1.486562,-1.0121711,-0.8514488,-1.5490346,-0.66053504,-1.8887907,-1.7376434,-2.346713,-0.9447562851623452,-4.486500428524315,4.9971027,3.8285427,,,5,6,5,4
221980524108250,493727,222.089861338167,-1.3065329971146398,0.04238,8.858599,Sd-Irr,19.816809,18.848087,18.432926,18.261868,18.204456,18.076153,18.156681,17.967989,18.13274,0.9687214,0.41516113,0.17105865,0.12830353,-0.08052826,0.1886921,-0.16475105,-1.1266172,-0.90622646,-0.38296142,-0.13206005,0.09416784,0.17330883,0.4813025,0.5148233,0.8570915,-0.7984762,-1.4891429,-1.0768229,-0.7954563,-2.5404615,-0.25918156,-1.5667179,-1.7386426,-2.5397847,-0.1606140405939465,-4.836833064147871,4.8617096,4.4802938,-22.273761749267575,-78.2809829711914,3,6,5,4
221980524809352,493713,222.089252833133,-1.20310164202276,0.04896,8.63547,Sd-Irr,19.487906,18.665503,18.51886,18.39751,18.469856,18.347115,18.397013,18.228977,18.515814,0.82240295,0.14664268,0.121349335,0.1227417,-0.049898148,0.1680355,-0.28683662,-1.4024503,-1.0950844,-0.27879947,0.03061349,0.41528866,0.49435022,0.76044124,0.812513,1.2989302,-1.0485162,-2.202952,-1.3368864,-0.86009365,-2.2502334,-0.40402672,-2.2223356,-1.6728894,-2.903562,0.3361590698217089,-5.785789285893502,4.876804,5.0515623,,,3,6,5,4
221980558105077,486911,222.057828312126,-1.60525820395847,0.05899,8.820579,Sd-Irr,20.810377,19.826609,19.479433,19.278883,18.973911,19.166607,19.031754,18.767,18.988708,0.98376846,0.3471756,0.20055008,-0.19269562,0.13485336,0.26475334,-0.2217083,-0.29336548,0.10591487,0.8855306,1.0876232,1.0251703,1.4653026,1.4976757,1.4261954,1.8443685,-0.77276266,-1.6698704,-0.9225329,-4.525981,-0.49966696,0.27416426,-1.8725867,-1.5726604,-2.6017709,3.115694954913855,-5.198308918741937,3.575913,6.8450074,,,3,6,6,6
221980585904479,486894,222.0316254052809,-1.66161511115655,0.04283,8.6444,Sd-Irr,20.087538,18.95499,18.553375,18.365414,18.409199,18.383347,18.300327,18.118954,18.374172,1.1325474,0.40161514,0.18796158,0.025852203,0.08301926,0.1813736,-0.2552185,-0.8995714,-0.7956504,-0.23696268,-0.00787954,0.3418961,0.5372787,0.6481437,0.68701744,1.1355602,-0.51851803,-1.5251524,-0.988392,-1.9861048,-0.990808,-0.31049925,-2.0525415,-1.7341458,-2.8890042,0.4368671440242503,-4.892452629333722,4.697473,5.21711,,,3,6,5,0
221980587901822,505901,222.029796256351,-1.9117258704771,0.05733,9.027375,Sd-Irr,20.744001,19.732738,19.163452,18.863327,18.761719,18.568691,18.401566,18.077509,18.337006,1.0112629,0.56928635,0.30012512,0.1930275,0.1671257,0.32405663,-0.2594967,-0.34903118,0.008819522,0.50252384,0.58925647,0.7684279,0.7568791,0.76572925,0.6397445,1.0926921,-0.7257781,-1.0794282,-0.40158746,-0.043260112,-0.1938785,0.69000226,-2.075516,-1.5892485,-2.2646198,1.3913080618744391,-3.0519728966844677,2.9943542,4.9723597,,,3,6,5,3
221980588001928,505902,222.029503762583,-1.9017429201516296,0.05755,8.74693,Sd-Irr,21.00446,19.897047,19.436298,19.266651,19.110577,18.954945,18.97278,18.85883,18.9327,1.1074123,0.46074867,0.16964722,0.15563202,-0.017835617,0.11395073,-0.073869705,-0.13059928,0.17877337,0.8332462,1.0729538,1.1905286,1.2145205,1.4291797,1.5309381,1.7797672,-0.5614707,-1.3679564,-1.084207,-0.4778555,-1.9464331,-0.78327227,-1.0786716,-1.5870502,-2.7218437,2.972735190628931,-4.379740797540713,3.8092177,6.864087,,,3,6,6,6
221980591305410,509587,222.026629572831,-1.5739472690978402,0.04244,8.745805,Sd-Irr,19.882963,18.742561,18.331776,18.184994,18.2252,18.105267,18.220747,18.204887,18.309227,1.1404018,0.41078568,0.14678192,0.11993408,-0.11548042,0.015859604,-0.1043396,-1.071137,-1.0153781,-0.50556797,-0.224253,0.11926745,0.20780347,0.55571336,0.78503555,1.0606521,-0.5050957,-1.5007743,-1.2038311,-0.89272267,-2.871642,-1.4710928,-1.2422994,-1.738043,-2.7236784,-0.0296264415112736,-5.227210856963287,4.8676534,4.679248,-18.728504180908203,-78.74978637695312,3,6,5,4
221980595709565,493702,222.022491602028,-1.18263410967294,0.02748,8.64232,LBS,17.231815,16.302765,16.580524,16.783993,16.931438,16.709389,16.780514,16.944582,17.004395,0.92905045,-0.27775955,-0.20346832,0.22204971,-0.07112503,-0.16406822,-0.059812546,-3.2945101,-3.539001,-2.628295,-1.9044412,-1.446121,-1.4460629,-1.1170788,-0.65250015,-0.44434607,-0.86626893,-3.3311503,-3.0362306,0.29402456,-2.4513636,-2.7327569,-1.0031825,-1.887537,-2.8923953,-5.361972725252118,-6.895276982033754,6.7537704,0.64754224,,,6,4,1,5
221980614907099,509577,222.0045532953609,-1.41494666121656,0.04331,8.599724,Sd-Irr,19.704193,18.826473,18.552256,18.43877,18.396912,18.29691,18.359892,18.281319,18.339409,0.8777199,0.2742176,0.11348534,0.10000229,-0.06298256,0.07857323,-0.05809021,-1.2210617,-0.92858315,-0.23831978,0.08009537,0.32702923,0.43486598,0.7173264,0.872215,1.095464,-0.95398647,-1.8638164,-1.3780283,-1.1243621,-2.3742118,-1.0313413,-0.9939334,-1.7293493,-2.9618413,0.4738967612785545,-5.477895379178146,4.767651,5.1888003,-12.545490264892578,-83.56197357177734,3,6,5,4
221980638101433,505850,221.98248390607105,-1.9485284531911105,0.05683,8.983284,Sd-Irr,20.650293,19.299503,18.795315,18.582787,18.510357,18.395245,18.347328,18.197744,18.460789,1.35079,0.50418854,0.21252823,0.115112305,0.047916412,0.14958382,-0.26304436,-0.427619,-0.43930072,0.056297112,0.25281078,0.46429244,0.55137575,0.702734,0.776888,1.235464,-0.1455686,-1.2524793,-0.859867,-0.9487595,-1.3234162,-0.533411,-2.0945675,-1.5942451,-2.336504,0.8832589383519031,-4.069503460650001,4.2084208,5.19909,,,3,6,5,0
221980648607505,509576,221.972636494278,-1.3768834337586,0.02673,8.318395,Sd-Irr,19.501259,18.46865,18.18731,18.131454,18.103443,18.023335,18.17963,18.008512,18.429134,1.032608,0.28134155,0.055854797,0.08010864,-0.15629578,0.17111778,-0.42062187,-1.3912516,-1.2986996,-0.68067867,-0.28846142,-0.028053118,0.110728584,0.5079574,0.56104547,1.1989537,-0.6893019,-1.8448787,-1.6795332,-1.3555582,-3.2583776,-0.38241363,-2.940782,-1.8950317,-3.4205065,-0.4920571094182397,-6.444839581461905,5.2002773,4.5319023,,,3,6,5,4
221980673403647,486889,221.949332275184,-1.74000857802112,0.04252,8.368097,Sd-Irr,20.60467,19.561687,19.248981,19.084839,19.111073,18.86202,19.078535,18.991512,19.18599,1.0429821,0.312706,0.16414261,0.24905205,-0.21651459,0.08702278,-0.19447708,-0.4658812,-0.16810846,0.6061956,0.85491055,1.1911287,1.104422,1.5520111,1.6822795,2.071913,-0.67157394,-1.7615018,-1.1130054,0.60783494,-3.828966,-0.97209257,-1.726351,-1.7372437,-3.3394737,2.7008968798870368,-5.57583464233446,4.2451777,6.93775,,,3,6,6,6
221980677201990,505832,221.945520634566,-1.89616637003692,0.05745,10.487484,S0-Sa,17.665379,16.26083,15.56606,15.267096,15.126363,14.931794,14.7820015,14.609911,14.699426,1.4045486,0.69476986,0.2989645,0.19456863,0.14979267,0.17209053,-0.08951473,-2.9309044,-3.5823767,-3.8579476,-3.7236214,-3.6301732,-3.5521955,-3.4382968,-3.3154838,-3.102905,-0.05370182,-0.7458524,-0.40765947,-0.025349623,-0.3581133,-0.37559265,-1.1626878,-1.5880494,0.11586858,-10.52043092601398,-1.460291299933803,9.626356,-2.5560367,,,6,2,2,1
221980692001877,505828,221.931746604012,-1.90661997739028,0.05787,10.398931,S0-Sa,18.32417,16.82684,16.05628,15.708246,15.542052,15.313553,15.127148,14.93197,15.033785,1.4973297,0.7705593,0.3480339,0.22849941,0.18640518,0.19517803,-0.10181522,-2.3784125,-2.99692,-3.263742,-3.1945593,-3.1272094,-3.0998797,-3.0374188,-2.9481356,-2.717254,0.10484944,-0.5443795,-0.1509437,0.3689804,-0.01120064,-0.21370177,-1.2287432,-1.5838525,-0.028504515,-9.141369212711778,-0.9877317758591264,8.952114,-2.9018133,-97.52822875976562,-29.383968353271484,6,2,2,1
221980727406935,509572,221.898286568492,-1.43038965768545,0.04299,8.856323,Sd-Irr,19.828415,18.739279,18.334171,18.11506,18.097471,17.90662,17.918144,17.723415,17.78574,1.0891361,0.4051075,0.21911049,0.19085121,-0.0115242,0.19472885,-0.062324524,-1.1168836,-1.0187734,-0.5026642,-0.30812198,-0.03527883,-0.027557269,0.2042484,0.2358566,0.45686036,-0.59270245,-1.5158687,-0.8254307,-0.06855203,-1.8866308,-0.21685146,-1.0166723,-1.732547,-2.5434945,-0.7399887864409422,-4.074157953087537,4.7376866,3.8631775,,,5,6,5,0
221980738104648,486872,221.888221418831,-1.6456598315799902,0.04284,10.40242,Sab-Scd,17.197842,15.825976,15.154881,14.854456,14.705936,14.478984,14.323908,14.154026,14.255066,1.3718653,0.67109585,0.30042458,0.22695255,0.15507603,0.16988182,-0.10103989,-3.323002,-4.032171,-4.3563466,-4.2184906,-4.1388683,-4.088695,-3.97036,-3.8354776,-3.615431,-0.10955363,-0.80878556,-0.4000208,0.3510034,-0.30805218,-0.39108026,-1.2245796,-1.7340459,-0.022815417,-12.01281892693755,-1.472206520165932,10.212181,-2.4042633,,,6,2,2,1
221980754011192,513149,221.873115096462,-1.02944886563934,0.04173,8.382788,Sd-Irr,20.297867,19.401949,19.10559,18.997837,19.054228,18.90266,18.989273,18.878675,18.944796,0.8959179,0.2963581,0.10775375,0.15156746,-0.0866127,0.11059761,-0.06612015,-0.72317994,-0.33333528,0.43238893,0.7505713,1.1223494,1.152573,1.4483356,1.553575,1.7937192,-0.92288834,-1.8049598,-1.4080142,-0.5250922,-2.598113,-0.8067845,-1.0370554,-1.745138,-3.3155231,2.446785070823132,-5.522544224608791,4.2758417,6.811248,,,3,6,6,6
221980759904773,486867,221.867625610686,-1.63394644926292,0.04265,10.525369,SBab-SBcd,16.296162,15.054462,14.479021,14.24832,14.139947,13.944245,13.819903,13.653555,13.798367,1.2416992,0.57544136,0.23070145,0.1957016,0.124341965,0.16634846,-0.14481163,-4.0791917,-4.830192,-5.175569,-4.945416,-4.8236876,-4.722265,-4.555748,-4.4063272,-4.1421895,-0.3319912,-1.0630661,-0.7647904,-0.012182753,-0.59926504,-0.4158564,-1.4596403,-1.7359446,0.17763393,-13.98073183692842,-2.038114547513698,10.678879,-2.1083887,,,6,2,2,1
221980794008287,493621,221.835584161127,-1.30285955060461,0.02942,9.039733,Sab-Scd,18.444443,17.342228,16.958038,16.824245,16.811075,16.69022,16.76514,16.53585,16.82475,1.1022148,0.3841896,0.13379288,0.12085533,-0.074920654,0.22929001,-0.28890038,-2.2775457,-2.463824,-2.1707027,-1.8561671,-1.5917546,-1.4687746,-1.1349343,-1.1187094,-0.6515477,-0.5703526,-1.5714751,-1.2717857,-0.8820163,-2.487328,0.025493352,-2.2334182,-1.8681507,-2.2444725,-4.955855101085755,-4.848587940105415,6.520263,0.7367999,,,6,4,1,5
221980794709223,493623,221.834999216182,-1.21484324375901,0.04937,8.7461815,LBS,20.432957,19.371748,18.996761,18.779205,18.720629,18.575718,18.64558,18.424149,18.768215,1.0612087,0.37498665,0.217556,0.14491081,-0.069862366,0.22143173,-0.34406662,-0.6098874,-0.3645739,0.30047452,0.48837125,0.718711,0.7652045,1.0491458,1.0351303,1.5900508,-0.6404269,-1.5959396,-0.83356327,-0.6024531,-2.4393995,-0.029609328,-2.529669,-1.6687921,-2.7230642,1.504766645403458,-4.939244640379099,4.526341,6.0396214,,,3,6,6,0
221980795601657,505817,221.834091269329,-1.92722405031856,0.04382,8.944193,Sd-Irr,19.017954,18.125027,17.83735,17.598972,17.519745,17.395672,17.377998,17.237568,17.424603,0.89292717,0.28767586,0.23837852,0.12407303,0.017673492,0.14043045,-0.1870346,-1.7965732,-1.65413,-1.1048703,-0.927055,-0.7342992,-0.63293976,-0.42311648,-0.31831312,0.040323246,-0.9279991,-1.82804,-0.7246263,-0.8446215,-1.6099753,-0.5975949,-1.6863838,-1.7242528,-2.4002364,-2.521430722679574,-4.654609927187795,5.678044,2.2989411,-49.76837158203125,-58.38863754272461,5,4,3,4
221980807411760,545924,221.823015225048,-0.976015250458472,0.03475,8.861235,LBS,19.962376,18.8596,18.35516,18.089022,18.025993,17.854036,17.896818,17.786682,18.02028,1.1027756,0.5044403,0.26613808,0.17195702,-0.04278183,0.11013603,-0.23359871,-1.004538,-0.89431816,-0.47722366,-0.3393501,-0.12176355,-0.08985957,0.17947875,0.30802023,0.72738063,-0.56939435,-1.25181,-0.579397,-0.28813288,-2.1828046,-0.8100211,-1.93644,-1.8148886,-2.5354872,-0.7114512133318845,-4.377624774448241,5.00926,4.2474136,,,5,6,5,4
221980843704805,486860,221.788753745908,-1.6308839253223402,0.0532,8.662105,Sd-Irr,20.679916,19.590712,19.177635,19.100296,19.027487,18.917156,18.91718,18.810041,18.971249,1.0892048,0.4130764,0.07733917,0.11033058,-2.2888184e-05,0.10713768,-0.1612072,-0.4027758,-0.13808714,0.51971537,0.873448,1.0899941,1.169748,1.3646005,1.4752893,1.8242302,-0.59258515,-1.4946847,-1.5671338,-1.0043308,-1.777653,-0.83104575,-1.5476868,-1.6305193,-2.860139,2.548701867594696,-4.991893884281434,4.2031245,6.6353173,,,3,6,6,6
221980889302099,505814,221.745833890411,-1.88566299324456,0.01971,8.01827,Sd-Irr,20.370499,19.614128,19.143715,18.95729,18.840622,18.795403,18.86626,18.615261,18.94707,0.75637054,0.4704132,0.18642426,0.04521942,-0.070858,0.25099945,-0.3318081,-0.66226757,-0.11386607,0.4785999,0.70194495,0.86389685,1.0254916,1.30546,1.253118,1.7963415,-1.1613573,-1.3422649,-0.9964348,-1.7610267,-2.4488335,0.17772119,-2.463839,-1.965182,-3.9098155,2.217987811288445,-5.904692447241495,4.6179314,6.5183063,,,3,6,6,6
221980890303127,486834,221.744864365834,-1.78889395745379,0.04337,9.76587,Sab-Scd,18.754017,17.470287,16.862423,16.548859,16.367056,16.161171,15.966604,15.7085,15.812755,1.2837296,0.6078644,0.3135643,0.20588493,0.19456673,0.25810432,-0.10425472,-2.0179226,-2.3313649,-2.2866,-2.1864321,-2.128996,-2.0956032,-2.0624127,-2.062406,-1.8187876,-0.2601666,-0.9768753,-0.33127788,0.10616392,0.066132024,0.22754097,-1.2418437,-1.7287496,-1.0606147,-6.4866574884037735,-1.903504813543544,7.056081,-2.0453238,,,6,2,4,2
221980921409946,513108,221.715641274491,-1.14700236738377,0.04171,9.650157,Sab-Scd,18.40945,17.214472,16.771925,16.497784,16.426819,16.317345,16.292187,16.099102,16.269691,1.1949787,0.44254684,0.2741413,0.10947418,0.025157928,0.19308472,-0.17058945,-2.3068917,-2.5959697,-2.3962946,-2.2476852,-2.0566857,-1.9105653,-1.6842574,-1.6168756,-1.2917551,-0.4118307,-1.4163427,-0.5375266,-1.0142835,-1.5390584,-0.22838022,-1.5980709,-1.7453378,-1.2492676,-6.098497555341828,-3.547748764541519,7.1234984,-0.5124193,,,6,4,1,5
221980935001324,505788,221.702837509175,-1.9585638369268603,0.04281,10.865801,SB0-SBa,16.374763,14.891945,14.170861,13.837524,13.648008,13.42965,13.249004,13.09313,13.169342,1.4828186,0.72108364,0.33333683,0.21835804,0.18064594,0.15587425,-0.07621193,-4.013273,-4.9982934,-5.549096,-5.438073,-5.418909,-5.3319683,-5.218832,-5.045562,-4.8677087,0.08005177,-0.67590183,-0.22783418,0.2511214,-0.065770864,-0.48930213,-1.0912497,-1.7343457,0.73265755,-15.450571216784752,-0.8085350838484511,11.041735,-2.111708,,,6,2,2,1
221980982305927,509516,221.658325127566,-1.5252784773840902,0.01983,8.823828,Sab-Scd,18.47435,17.479,17.007475,16.840164,16.729202,16.58588,16.541325,16.490576,16.61889,0.9953499,0.4715252,0.16731071,0.14332199,0.044555664,0.050748825,-0.12831497,-2.252464,-2.3223526,-2.1107798,-1.8370761,-1.6908168,-1.5923984,-1.3948904,-1.1703509,-0.8889875,-0.7529715,-1.339309,-1.0964309,-0.62091774,-1.3552601,-1.2264476,-1.3710507,-1.9639827,-2.5964737,-5.078976166541951,-4.4196197991281645,6.7428093,0.3076337,,,6,4,1,5
221981039407885,493599,221.60453883362004,-1.34081609282281,0.058,8.623136,Sd-Irr,20.519981,19.37336,19.070885,18.82242,18.992235,18.88734,18.932138,18.831165,19.188478,1.1466217,0.30247498,0.24846458,0.10489464,-0.044797897,0.10097313,-0.35731316,-0.5369046,-0.3629068,0.39032096,0.5401978,1.0473413,1.1344217,1.3819753,1.4993837,2.0747838,-0.49446678,-1.7886992,-0.6718592,-1.0675051,-2.2019074,-0.8742719,-2.600805,-1.5825534,-2.9236722,2.2543822016694164,-5.397159672638826,4.3998933,6.5922503,,,3,6,6,6
221981054610799,513082,221.590368044832,-1.06643232409194,0.02949,7.892881,LBS,19.652187,18.953268,18.814953,18.84329,18.71165,18.726124,18.724586,18.866947,19.021109,0.6989193,0.1383152,-0.028337479,-0.014472961,0.001537323,-0.14236069,-0.15416145,-1.2646761,-0.79743195,0.0801008,0.5652269,0.7078482,0.9434086,1.1409093,1.5401974,1.8817389,-1.2595344,-2.225089,-2.1200008,-2.454748,-1.7628696,-2.5805426,-1.5098501,-1.8674512,-4.114243,1.7815653884835612,-7.255455274498364,4.406224,6.475631,,,3,6,6,6
221981059110561,513066,221.58513221460203,-1.08418108313748,0.02941,9.350309,Sd-Irr,16.683376,15.893133,15.633661,15.525347,15.5265875,15.429293,15.434786,15.297823,15.529234,0.79024315,0.2594719,0.108314514,0.09729481,-0.005493164,0.13696289,-0.23141098,-3.754456,-3.9627068,-3.776007,-3.4139066,-3.145921,-2.9627485,-2.6801052,-2.5308342,-2.1458013,-1.1034733,-1.9030153,-1.4050804,-1.1558273,-1.8294852,-0.6219097,-1.9246916,-1.8682506,-1.7381243,-9.36074625369132,-4.968854433139926,8.787194,-1.43624,,,6,2,4,2
221981071902797,505784,221.573795292137,-1.81995669956947,0.05374,8.293195,Sd-Irr,21.019348,19.907187,19.56392,19.449293,19.621506,19.608707,19.764574,19.979424,20.070812,1.1121616,0.34326744,0.11462593,0.012798309,-0.15586662,-0.21484947,-0.0913887,-0.11811288,0.18926121,0.9879378,1.2919922,1.8087276,1.9891129,2.3488271,2.8091156,3.0924706,-0.55335474,-1.6802596,-1.3720611,-2.1378121,-3.2543113,-3.088838,-1.1727512,-1.6251231,-3.461591,4.870332844350041,-6.697813944005753,3.4985392,7.523374,,,3,6,0,6
221981191106094,509475,221.461550572046,-1.5094660335126695,0.05839,9.24136,Sd-Irr,20.186287,18.95065,18.483887,18.21513,18.089252,17.93908,17.930824,17.747883,17.904537,1.2356377,0.46676254,0.26875687,0.15017319,0.008255005,0.18294144,-0.15665436,-0.8167559,-0.8001407,-0.32119113,-0.18811145,-0.045223136,0.010901168,0.21897593,0.2637648,0.59388155,-0.34234962,-1.3519696,-0.56569636,-0.5412959,-1.6992179,-0.29950547,-1.5232375,-1.5786561,-1.9157503,-0.4862351100403553,-3.673356224058881,4.5699224,3.852253,-23.967914581298828,-69.60487365722656,5,6,5,0
221990064005106,570177,222.523124195059,-0.602478258748747,0.02687,8.248271,LBS,20.50691,19.488361,19.045677,18.960686,18.789038,18.718884,18.807384,18.361254,18.747915,1.018549,0.44268417,0.084991455,0.07015419,-0.08850098,0.44613075,-0.38666153,-0.5478665,-0.24395391,0.35976642,0.7060166,0.8014825,0.9348302,1.237077,0.9633909,1.5666368,-0.7133271,-1.4159777,-1.5270994,-1.4712448,-2.616005,1.545993,-2.7584102,-1.8936325,-3.5348325,1.8539343185712427,-5.48045383433842,4.6531067,6.214657,,,3,6,6,0
221990096504796,49753,222.492257154057,-0.6310224159350649,0.0264,8.709719,Sd-Irr,18.301704,17.435917,17.143719,17.096527,16.941795,16.878311,17.015244,16.885004,17.061047,0.8657875,0.29219818,0.04719162,0.06348419,-0.13693237,0.13023949,-0.17604256,-2.3972526,-2.3669162,-1.9456358,-1.529626,-1.4335896,-1.24592,-0.8444464,-0.72045624,-0.37900338,-0.9743774,-1.8160182,-1.7248563,-1.5487609,-3.0749047,-0.66905457,-1.627355,-1.8983294,-2.7825112,-4.162907346553687,-5.8860859572238375,6.352533,1.2898849,,,5,4,3,5
221990101109637,594918,222.488110916386,-0.175942761203796,0.0433,9.39301,Sd-Irr,19.63985,18.230404,17.551325,17.266525,17.158625,17.024868,17.034187,16.807472,16.961311,1.4094467,0.67907906,0.28479958,0.13375664,-0.009319305,0.22671509,-0.15383911,-1.2750223,-1.5451322,-1.4515682,-1.3257511,-1.1712368,-1.0722762,-0.8224437,-0.80889094,-0.49403837,-0.04533163,-0.7875636,-0.48176593,-0.7320824,-1.8657389,0.007437863,-1.5081191,-1.7294492,-1.668507,-3.4533750322690007,-3.1381035030557114,5.60444,1.1380559,-54.10003662109375,-52.46313095092773,5,4,3,5
221990189310623,594927,222.405119926904,-0.0830352501338415,0.04393,8.983106,Sd-Irr,21.427687,20.005861,19.317627,18.938766,18.788567,18.68223,18.460033,18.60445,18.553768,1.4218254,0.6882343,0.37886047,0.10633659,0.22219658,-0.14441681,0.050682068,0.2243384,0.29132625,0.68940216,0.67972934,0.80091244,0.8914023,0.8336381,1.2407869,1.3427068,-0.024177989,-0.763226,0.010331268,-1.0507473,0.32793176,-2.5949602,-0.4098101,-1.7231536,-2.3367949,2.18564538400216,-2.9173788862954697,1.9998814,7.018808,,,3,6,0,3
221990205603177,49755,222.38984479849896,-0.7841445978529459,0.02745,8.653048,Sd-Irr,19.056328,18.049694,17.75486,17.651861,17.512821,17.487797,17.574577,17.498331,17.62986,1.0066338,0.29483414,0.10299873,0.025024414,-0.08678055,0.07624626,-0.13152885,-1.764391,-1.7320509,-1.2048593,-0.8636266,-0.7426765,-0.52378815,-0.1947953,-0.020880157,0.27706784,-0.7336887,-1.809011,-1.4328909,-1.9957252,-2.5997036,-1.0476581,-1.3883097,-1.8878367,-2.874905,-2.155813092390493,-5.750752661971891,5.6312532,2.9816399,-53.07807922363281,-60.82584381103516,5,4,3,4
221990234309694,594907,222.362686795238,-0.170498237454151,0.04086,8.6735325,Sd-Irr,21.046703,19.97308,19.39854,19.242746,19.053059,18.946936,19.078676,18.74187,18.92859,1.0736237,0.5745392,0.15579414,0.10612297,-0.13174057,0.33680534,-0.1867199,-0.09517157,0.25741833,0.7874791,1.0442854,1.1209347,1.2050313,1.552175,1.3975322,1.7750285,-0.6192113,-1.0654645,-1.156682,-1.0532299,-3.025711,0.779397,-1.6846938,-1.7538317,-2.8415074,2.9515636902166063,-4.691007324893394,4.344255,6.566875,,,3,6,6,6
221990234909761,594906,222.362121292779,-0.16422969643714,0.04099,9.882551,S0-Sa,17.734428,16.730968,16.186802,15.954972,15.792461,15.605458,15.501982,15.385515,15.466997,1.0034599,0.54416656,0.23182964,0.18700314,0.103476524,0.11646652,-0.08148193,-2.8729959,-3.096085,-3.1055338,-2.8986666,-2.8242269,-2.7540238,-2.6020591,-2.4308105,-2.2175853,-0.7391124,-1.1462047,-0.758888,-0.11327283,-0.7969703,-0.7656314,-1.1195505,-1.7525327,-0.8703836,-8.309563068209117,-2.8286145368210844,8.384585,-1.8297571,,,6,2,4,2
221990281203952,49734,222.318653447086,-0.7113976515727629,0.04312,10.485383,S0-Sa,17.92597,16.388184,15.594857,15.215618,14.906862,14.68063,14.533883,14.326562,14.394726,1.5377865,0.7933264,0.37923908,0.22623253,0.14674664,0.20732117,-0.06816387,-2.7123604,-3.4506474,-3.823042,-3.785357,-3.895758,-3.8497808,-3.7264795,-3.6386788,-3.454347,0.17398502,-0.4838572,0.01231203,0.34263557,-0.38697523,-0.12855342,-1.0480305,-1.7312478,0.112443306,-10.993258834457665,-0.8139091410277816,9.901338,-2.686933,,,6,2,2,1
221990295403100,49732,222.30529403491505,-0.7915289775499108,0.02696,8.284339,LBS,19.382746,18.500212,18.23233,18.121716,17.94251,17.90338,17.934048,17.923954,18.017681,0.882534,0.2678814,0.11061478,0.039131165,-0.030668259,0.010093689,-0.09372711,-1.4906421,-1.2660544,-0.62610775,-0.3001411,-0.22277355,-0.031396784,0.22271985,0.46459594,0.72438216,-0.94575965,-1.88066,-1.3930461,-1.8317821,-2.0680256,-1.5115237,-1.1853088,-1.8927333,-3.4760292,-0.7122058640559212,-5.924414782064851,5.207704,4.340606,,,5,6,5,4
221990304704052,49730,222.296468047332,-0.701816780161519,0.04342,9.543683,Sab-Scd,18.217144,17.171116,16.759169,16.565025,16.407072,16.29544,16.29171,16.142256,16.328112,1.0460281,0.41194725,0.1941433,0.11163139,0.003730774,0.14945412,-0.18585587,-2.4681687,-2.6408153,-2.4117568,-2.167044,-2.0805783,-1.9365175,-1.6848112,-1.5676534,-1.224373,-0.6663686,-1.4976864,-0.95605123,-0.9892132,-1.742086,-0.5343205,-1.6800538,-1.72825,-1.4228573,-6.08362246706888,-4.023673655249744,7.106421,-0.30615953,,,6,4,1,5
221990310405040,570141,222.290860881778,-0.609116685575179,0.02759,8.452454,Sd-Irr,19.005688,18.062775,17.850039,17.735027,17.581486,17.515713,17.556368,17.583595,17.739151,0.94291306,0.21273613,0.115011215,0.06577301,-0.040655136,-0.027227402,-0.15555573,-1.8068601,-1.7185209,-1.0894914,-0.76388735,-0.6595957,-0.4907127,-0.21594508,0.07637432,0.40312457,-0.8425794,-2.027254,-1.3700454,-1.5221611,-2.1626537,-1.7732214,-1.5173376,-1.8864378,-3.2019434,-2.0135463592672287,-5.926800559856893,5.6784506,2.8498788,,,5,4,3,4
221990312701917,545986,222.28884635265203,-0.90268509513778,0.0276,9.550244,Sab-Scd,16.978962,15.699682,15.587193,15.204902,15.139624,15.034777,14.979176,14.865988,15.073158,1.2792797,0.1124897,0.38229084,0.104846954,0.05560112,0.11318779,-0.20717049,-3.5065646,-4.162804,-3.8323326,-3.798209,-3.614128,-3.4301798,-3.2092843,-3.0233963,-2.6718407,-0.26777083,-2.2937415,0.028277872,-1.0680593,-1.2506016,-0.788622,-1.7945166,-1.8863379,-1.4121602,-10.461383673869763,-3.92798128239469,9.2455225,-1.7720562,,,6,2,2,2
